AÑO;MARCA;MODELO;CAMIONES/ TRACTO;CARROCERIA;AÑO FAB;P.BRUTO;ORIGEN;FORMULA RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;PER - Origen  de Marca;TYPE;"VOLVO / MACK 
SEGMENTATION";PER - CLAS. FINAL;"CODIGO 
VINCULADOR
(APLICATION SEGMENT)";"APLICATION
SEGMENTS"
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;3;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;9;9;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;1;13;0;0;0;0;14;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;4;7;0;11;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;24489;MEXICO;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;2;0;1;0;0;0;1;0;0;0;0;0;4;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;5;4;1;5;5;1;0;0;0;21;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;3;0;0;0;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;2;2;0;0;0;4;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2015;27215;MEXICO;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;23584;MEXICO;6X4;1;0;0;0;1;0;0;0;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;27488;MEXICO;6X4;1;5;1;0;6;0;0;0;0;0;0;0;13;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;3;0;0;0;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;27488;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;1;0;1;0;0;0;1;0;0;0;0;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;15873;MEXICO;4X2;0;0;0;0;2;0;0;0;0;0;0;0;2;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;15873;MEXICO;4X2;4;0;4;0;3;1;0;0;0;0;0;0;12;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;15873;MEXICO;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;15873;MEXICO;4X2;0;0;0;0;0;0;1;0;0;1;0;0;2;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;15873;MEXICO;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;15873;MEXICO;4X2;0;0;0;0;0;0;0;0;1;1;0;0;2;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;27488;MEXICO;6X4;0;2;0;0;0;0;0;1;0;0;0;0;3;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;27488;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;27488;MEXICO;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;27488;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2015;27488;MEXICO;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2016;23584;MEXICO;6X4;0;0;7;0;0;0;0;0;0;0;0;0;7;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;24763;MEXICO;6X4;0;0;0;0;5;0;0;0;0;0;0;0;5;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2016;27488;MEXICO;6X4;0;0;5;0;0;0;0;0;0;0;0;0;5;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2015;32652;MEXICO;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;32652;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;4;4;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;32652;MEXICO;6X4;0;0;0;0;0;0;0;0;6;0;0;0;6;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;32652;MEXICO;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;COMPACTADOR;2016;15873;ESTADOS UNIDOS;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106COMPACTADOR4X2MDV;No aplica
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;ARGOSY;TRACTOCAMIONES;REMOLCADOR;2016;27487;ESTADOS UNIDOS;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER ARGOSYHDV6X4;Demanding Long Haul
2017;FREIGHTLINER;ARGOSY;TRACTOCAMIONES;REMOLCADOR;2016;27487;ESTADOS UNIDOS;6X4;0;0;2;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER ARGOSYHDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;MEXICO;6X4;0;0;0;0;0;0;0;0;0;4;7;0;11;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;2;3;6;3;0;0;0;0;0;0;0;0;14;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;4;1;2;4;1;2;0;0;0;14;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;MEXICO;6X4;0;0;0;0;0;0;0;0;0;5;3;0;8;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;4;3;0;0;0;7;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;4;0;0;0;0;0;0;0;0;0;0;0;4;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;1;0;0;0;1;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;10;4;0;14;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24400;MEXICO;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;17;4;2;1;1;3;9;0;2;0;0;0;39;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;5;5;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;3;0;1;4;10;19;4;0;0;0;41;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2015;27215;MEXICO;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;1;1;0;0;0;0;0;0;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;1;1;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;0;0;0;0;0;0;0;4;1;0;0;0;5;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;4;1;0;0;0;5;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;23584;MEXICO;6X4;14;2;20;1;0;0;0;0;0;0;3;0;40;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;12;12;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;3;4;3;2;0;9;13;4;0;38;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;23584;MEXICO;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;26680;MEXICO;6X4;0;0;0;0;0;0;0;2;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;2;0;0;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2016;27488;MEXICO;6X4;5;8;3;0;2;1;0;0;0;0;0;0;19;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;27488;MEXICO;6X4;0;0;0;1;6;2;0;0;0;0;0;0;9;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;12;2;0;0;14;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 112;TRACTOCAMIONES;REMOLCADOR;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;3;0;0;0;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER M2 112HDV6X4;Economic Long Haul
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;15873;MEXICO;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;15873;MEXICO;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Americana;RIGID;NO APLICA;MDV;FREIGHTLINER M2 106CABINADO4X2MDV;No aplica
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;27488;MEXICO;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2016;27488;MEXICO;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 106;CAMIONES;CABINADO;2017;27488;MEXICO;6X4;0;0;0;0;0;0;0;0;2;0;0;0;2;Americana;RIGID;APLICA;MHDV;FREIGHTLINER M2 106CABINADO6X4MHDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;23584;MEXICO;6X4;0;0;0;0;0;0;0;0;0;1;2;0;3;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2016;24763;MEXICO;6X4;0;0;3;0;0;0;0;0;0;0;0;0;3;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;24763;MEXICO;6X4;0;0;0;0;1;1;0;0;0;0;0;0;2;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;26680;MEXICO;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;32652;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;M2 112;CAMIONES;CABINADO;2017;32652;MEXICO;6X4;0;0;0;0;0;1;0;0;1;0;0;0;2;Americana;RIGID;APLICA;HDV;FREIGHTLINER M2 112CABINADO6X4HDV;Regional
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;MEXICO;6X4;0;0;0;0;0;0;0;0;0;17;1;0;18;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;1;1;2;0;3;0;0;0;0;0;0;0;7;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;0;6;6;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;1;2;4;5;1;0;0;0;13;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;2;1;0;0;0;0;0;0;1;0;0;0;4;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2016;27215;MEXICO;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;26862;MEXICO;6X4;0;0;0;0;0;0;0;0;0;1;2;0;3;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 112;TRACTOCAMIONES;REMOLCADOR;2017;27215;MEXICO;6X4;0;0;0;0;0;0;0;6;0;0;0;0;6;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 112HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2017;24140;MEXICO;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
2017;FREIGHTLINER;CL 120;TRACTOCAMIONES;REMOLCADOR;2016;24489;MEXICO;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;TRACTO;APLICA;HDV;FREIGHTLINER CL 120HDV6X4;Demanding Long Haul
